COD.;RAZAO;RCA;VENDEDOR;HIERARQUIA;CNPJ
4772099;A C Da Costa ME;520;MAIK CUIABA;5534707;11623094000252
3615127;Mercantil Uniao Com Alimentos Ltda;520;MAIK CUIABA;5534706;12721602000117
3909150;K R Lopes E Cia Ltda EPP;520;MAIK CUIABA;5534707;14739053000133
5373118;K R Lopes De Castro & Cia Ltda EPP;520;MAIK CUIABA;5534707;14739053000214
5117686;De Castro Supermercado Ltda;520;MAIK CUIABA;5534707;24310142000113
6002372;Danilo Fungaro EIRELI;520;MAIK CUIABA;5534706;33711910000131
2982205;V Arantes da Silva Mercado ME;301;MARCELO APIACAS;5534716;539952000188
2986354;Central Supermercado EIRELI;301;MARCELO APIACAS;5534706;1626820000156
4948021;Aselon Schovank dos Santos ME;301;MARCELO APIACAS;5534706;2558749000184
2901555;S F Madeira de Souza;301;MARCELO APIACAS;5534716;3223352000102
2899782;A A S dos Anjos;301;MARCELO APIACAS;5534716;3800496000176
2986342;Super Nova Bandeirantes;301;MARCELO APIACAS;5534706;4435485000105
2948445;R R Ribeiro Rodrigues;301;MARCELO APIACAS;5534716;4610187000104
4559127;Antonia de Moraes Sousa ME;301;MARCELO APIACAS;5534706;5607656000190
2899785;M W Marcilio;301;MARCELO APIACAS;5534716;5930171000133
2899795;Odilo Antonio Verza ME;301;MARCELO APIACAS;5534716;6287051000122
2899786;Luciano Pessoa Queiroz;301;MARCELO APIACAS;5534716;6326871000186
2899788;Valquiria Bis ME;301;MARCELO APIACAS;5534707;7370402000127
2938937;E G Oliveira ME;301;MARCELO APIACAS;5534708;7422160000178
2899787;Lino da Silva & Cia Ltda ME;301;MARCELO APIACAS;5534706;7652815000102
4053185;R Baumgarten;301;MARCELO APIACAS;5534716;8202931000184
2933681;Joseney Homochinski & Cia Ltda ME;301;MARCELO APIACAS;5534716;9342685000129
5393322;Joseney Homochinski & Cia Ltda EPP;301;MARCELO APIACAS;5534706;9342685000200
2942495;E de Oliveira ME;301;MARCELO APIACAS;5534706;9405103000106
2933560;R Pedro da Silva Comercio;301;MARCELO APIACAS;5534716;9649602000149
3962095;C M Refatti Wons ME;301;MARCELO APIACAS;5534706;10842149000171
3962290;Panificadora Conquista Ltda ME;301;MARCELO APIACAS;5534716;11268902000120
4774154;Jose Luiz Mota;301;MARCELO APIACAS;5534706;12165086000191
4628812;Auto Posto Sol Nascente Ltda ME;301;MARCELO APIACAS;5534708;14662008000128
3963225;K M H Simoes Pato ME;301;MARCELO APIACAS;5534716;14785482000147
4054180;Davi Silva Contrera;301;MARCELO APIACAS;5534716;15024970000102
4010249;Osmar Batista dos Santos Junior EPP;301;MARCELO APIACAS;5534706;15263020000122
4449088;Comercio De Alimentos A B R Ltda ME;301;MARCELO APIACAS;5534708;17198435000195
6028413;Mercearia Cristal Ltda;301;MARCELO APIACAS;5534705;19233859000179
5455714;Irmo Padovani & Cia Ltda ME;301;MARCELO APIACAS;5534706;20133816000109
5427821;Leoniria C Pereira;301;MARCELO APIACAS;5534716;21473551000142
5460657;N C Floss Comercio De Alimentos EPP;301;MARCELO APIACAS;5534706;26773493000196
5639603;Mercado Mil Com Varejista EIRELI;301;MARCELO APIACAS;5534706;27471260000100
5638951;Mercado Popular EIRELI;301;MARCELO APIACAS;5534716;27897501000179
6028383;E Da Silva Mares Carlos;301;MARCELO APIACAS;5534705;28393382000180
5855837;Tatiane Regine Zanella EIRELI;301;MARCELO APIACAS;5534705;30149540000100
5723398;Supermercado Bom Preco EIRELI;301;MARCELO APIACAS;5534705;31168055000139
6028403;Oseias Coutinho Fonseca;301;MARCELO APIACAS;5534705;33632022000123
2986070;Dinarte Fernandes Goncalves ME;301;MARCELO APIACAS;5534706;70427042000199
4052838;Olavo M de Avila ME;301;MARCELO APIACAS;5534706;70522503000102
5705590;L Dos Reis Magalhaes & Cia Ltda;112;MARQUINHO JURUENA;5534716;629175000162
4463958;Auto Posto Quero Quero Ltda;112;MARQUINHO JURUENA;5534706;1369396000101
4938293;Auto Posto Quero Quero Ltda;112;MARQUINHO JURUENA;5534706;1369396000969
2982278;Simao Pedro Comin;112;MARQUINHO JURUENA;5534706;1646350000192
4464140;Rogerio Carlos Lang ME;112;MARQUINHO JURUENA;5534716;1868454000141
2983348;Squersato & Squersato Ltda;112;MARQUINHO JURUENA;5534716;2312348000140
2980717;Silvana M C Moya;112;MARQUINHO JURUENA;5534706;2752559000101
2979884;Comim & Cia Ltda;112;MARQUINHO JURUENA;5534707;2977174000134
5705456;S R Lopes Jopato;112;MARQUINHO JURUENA;5534716;3219677000103
2989417;Ademir Lizzoni;112;MARQUINHO JURUENA;5534706;4918158000104
2846813;Longen & Longen Ltda ME;112;MARQUINHO JURUENA;5534706;4986882000167
4059703;Marlei de Lordes Moresco Drier;112;MARQUINHO JURUENA;5534716;6112615000196
2900598;Walker & Cia Ltda ME;112;MARQUINHO JURUENA;5534705;7115088000136
3059874;A N de Morais ME;112;MARQUINHO JURUENA;5534716;8349253000187
5693588;R Teixeira De Andrande;112;MARQUINHO JURUENA;5534706;8381475000187
5115920;F R Boiko;112;MARQUINHO JURUENA;5534706;9020237000109
5693603;Puerari & Puerari Ltda;112;MARQUINHO JURUENA;5534706;9175923000159
2931960;C Cesario Tibes & Cia Ltda;112;MARQUINHO JURUENA;5534705;10204884000150
5693686;Distribuidora De B Cotriguacu Ltda;112;MARQUINHO JURUENA;5534706;10866993000132
4768139;Augusta S Magalhaes;112;MARQUINHO JURUENA;5534706;11683548000108
4062366;Zelir Terezinha Olegini Hotel ME;112;MARQUINHO JURUENA;5534716;13249064000172
3852339;J M Doerner & Cia Ltda ME;112;MARQUINHO JURUENA;5534705;13525044000187
5693576;Antonio Aparecido Matias;112;MARQUINHO JURUENA;5534706;14351125000170
5705591;Luzia Rodrigues Cardoso De Campos;112;MARQUINHO JURUENA;5534716;15179416000196
3989804;Duarte Filho & Neres Ltda ME;112;MARQUINHO JURUENA;5534706;15210584000105
4699837;M M Comercial E B de Cereais Ltda;112;MARQUINHO JURUENA;5534706;15526372000123
5393476;Iracy R Dos Santos;112;MARQUINHO JURUENA;5534705;17497632000105
4693625;E A dos Santos ME;112;MARQUINHO JURUENA;5534706;18149624000130
4963427;Ismael Andre Zimmer ME;112;MARQUINHO JURUENA;5534706;18787383000155
5347109;Antonio Luiz R Moraes 66476364987;112;MARQUINHO JURUENA;5534716;19120848000182
5705415;Madalena Santos De Oliveira;112;MARQUINHO JURUENA;5534716;19847662000120
5705597;Sergio Borges;112;MARQUINHO JURUENA;5534716;22409215000101
5705598;Luciana Da Silva Aguiar;112;MARQUINHO JURUENA;5534716;23254351000124
5693578;Francinete Rodrigues Dos Santos;112;MARQUINHO JURUENA;5534706;24359980000181
5244838;Claudete A Machado;112;MARQUINHO JURUENA;5534716;24384991000111
5693601;Alexandre Murad;112;MARQUINHO JURUENA;5534706;24445448000187
5203262;Cotriguacu Alimentos E Com EIRELI;112;MARQUINHO JURUENA;5534706;24602606000165
5689749;Reinaldo Santos Gomes;112;MARQUINHO JURUENA;5534716;26778224000112
5693577;Iliane Aparecida P Dos Santos;112;MARQUINHO JURUENA;5534706;26942609000173
5705414;Christiane Leite Da Silva;112;MARQUINHO JURUENA;5534716;27409585000154
5693571;Luis Victor Da Rocha;112;MARQUINHO JURUENA;5534705;27939915000113
5673934;Edison Antonio Canzian;112;MARQUINHO JURUENA;5534716;28030444000199
5693602;Angelica Carolina Da Silva Pereira;112;MARQUINHO JURUENA;5534706;29152639000174
5693600;Edson Jose Pereira;112;MARQUINHO JURUENA;5534716;30234895000190
5693573;Francieli Marafon;112;MARQUINHO JURUENA;5534706;30600345000147
5985902;Francisco Goncalves D Filho EIRELI;112;MARQUINHO JURUENA;5534705;33582947000107
2913136;Alaor Balsan ME;777;MAURICIO LUCAS;5534705;3188575000178
941170;Paloma Casonatto Pinto;777;MAURICIO LUCAS;5534708;3247636000120
2847928;Geller Auto Posto;777;MAURICIO LUCAS;5534708;3525153000140
5805572;Luis Antonio De Oliveira Moura;777;MAURICIO LUCAS;5534708;3731142000117
2850419;Supermercado Romancini Ltda;777;MAURICIO LUCAS;5534707;4127280000154
2928454;M Ferrarini de Moraes & Cia Ltda ME;777;MAURICIO LUCAS;5534716;4910207000154
4635511;Claudio Muhammad Jaber E Cia Ltda;777;MAURICIO LUCAS;5534708;7673033000141
3472077;Jefferson S Oliverira E Cia Ltda ME;777;MAURICIO LUCAS;5534705;7804904000119
2937093;G de S Murada ME;777;MAURICIO LUCAS;5534705;8291417000162
5212041;Auto Posto Canela Ltda;777;MAURICIO LUCAS;5534708;8603562000565
2916849;N de Souza P Fernandes Oliveira ME;777;MAURICIO LUCAS;5534708;8784420000118
2925087;Mercearia Sao Paulo Ltda ME;777;MAURICIO LUCAS;5534706;8935888000166
5805530;Maehler E Espindola Ltda;777;MAURICIO LUCAS;5534716;8956639000157
4068881;Tibirissa Conveniencia Ltda ME;777;MAURICIO LUCAS;5534708;9193519000108
2820884;Pasqualotto & Pasqualotto Ltda;777;MAURICIO LUCAS;5534707;10478007000258
5181821;Natural Lanches Ltda ME;777;MAURICIO LUCAS;5534706;10672758000120
3810348;Felipe Gen Alimenticios Ltda ME;777;MAURICIO LUCAS;5534705;10994158000188
4439055;Auto Posto Cidade Nova Ltda;777;MAURICIO LUCAS;5534708;11092878000110
5805496;Odair Fiori;777;MAURICIO LUCAS;5534708;11839986000104
3805124;Renato Luis Lampugnani ME;777;MAURICIO LUCAS;5534705;11957397000120
5805532;Lima Felisberto & Cia Ltda;777;MAURICIO LUCAS;5534716;12525463000156
3855110;Valdir Frescha & Cia Ltda ME;777;MAURICIO LUCAS;5534716;12675996000114
4353178;Jhon Willian Mello Resende Santos;777;MAURICIO LUCAS;5534716;12779068000108
3909194;Lampugnani e Gobbi Ltda ME;777;MAURICIO LUCAS;5534705;13229735000133
4070089;Supermercado Venturini Ltda ME;777;MAURICIO LUCAS;5534706;14332979000100
3894727;Alivino dos Santos Melo ME;777;MAURICIO LUCAS;5534706;14575635000121
4070090;Elinete F Sales Ignat;777;MAURICIO LUCAS;5534705;15317206000117
4540595;M A E Com V de Gen Alim Ltda ME;777;MAURICIO LUCAS;5534705;17902079000149
4693836;Alexandria Com de Alim LTDA ME;777;MAURICIO LUCAS;5534706;18797629000170
5092664;Ivone Stefani Kaipper Sari ME;777;MAURICIO LUCAS;5534706;19417660000109
5259603;Eduardo Hoffmann & Cia Ltda ME;777;MAURICIO LUCAS;5534705;19837556000165
5259602;Farias Santana E Cia Ltda ME;777;MAURICIO LUCAS;5534716;19920085000154
4945402;Da Rosa Com Prod Alim Ltda ME;777;MAURICIO LUCAS;5534706;21184385000164
5805573;Giovani Vinicius Merlin;777;MAURICIO LUCAS;5534716;21422808000137
5459237;Josely Lopes Silva Restaurante ME;777;MAURICIO LUCAS;5534716;21781965000139
5185936;Rosemare Salete Verza ME;777;MAURICIO LUCAS;5534706;22896631000173
5257119;M Machry Da Silva ME;777;MAURICIO LUCAS;5534716;23305413000180
5121981;C Machado & Cia Ltda;777;MAURICIO LUCAS;5534706;23389429000118
5157221;Antonio Da Silva Minimercado ME;777;MAURICIO LUCAS;5534706;23561664000125
5350237;Ema Com Combs Derividos Ltda EPP;777;MAURICIO LUCAS;5534708;24264220000190
5269276;Diogo Lampugnani ME;777;MAURICIO LUCAS;5534706;25993589000105
5805575;Weslei Ezequiel Kurlapski Barros;777;MAURICIO LUCAS;5534716;26830663000127
5692365;Jaisson Da Rosa EIRELI;777;MAURICIO LUCAS;5534707;26954301000148
5510786;Almeida E Vieira Ltda Me;777;MAURICIO LUCAS;5534708;27106510000102
5511206;Eliana Lucia Bes Gobbi EIRELI ME;777;MAURICIO LUCAS;5534706;28228630000137
5635792;Paola Casonatto Pinto;777;MAURICIO LUCAS;5534708;28371756000166
5885948;Iara Ines Bonatto;777;MAURICIO LUCAS;5534708;28484010000169
5805497;Juli Stefani Mazotti;777;MAURICIO LUCAS;5534708;28963441000108
6009041;E Ferreira Batista;777;MAURICIO LUCAS;5534705;30055580000185
5805533;Kelvim Tiago Alves;777;MAURICIO LUCAS;5534716;30448550000139
5895994;J M Comercio De Alimentos Ltda;777;MAURICIO LUCAS;5534705;31062584000153
6044127;C Ruscheinsky EIRELI;777;MAURICIO LUCAS;5534716;31384658000178
4003312;Osvaldo Alvares ME;777;MAURICIO LUCAS;5534705;32977258000139
6044901;E J Verza EIRELI;777;MAURICIO LUCAS;5534705;33422459000132
2851644;Tabaldi & Tabaldi Ltda EPP;100;NANDO BRASNORTE;5534707;5158634000190
4830818;Caiabi Park Hotel Ltda ME;100;NANDO BRASNORTE;5534706;1317122000250
2979887;Floresta Com Bebidas Alim Ltda Epp;100;NANDO BRASNORTE;5534710;1816715000180
3834983;O Favaro Mercado;100;NANDO BRASNORTE;5534705;2630681000105
2981939;Jair dos Santos Mercado ME;100;NANDO BRASNORTE;5534705;3738354000126
2854087;Auto Posto Brasnorte Ltda;100;NANDO BRASNORTE;5534708;4664226000148
3885589;Tabaldi & Tabaldi Ltda EPP;100;NANDO BRASNORTE;5534707;5158634000271
2851816;Eneida Teresinha Frandoloso Com;100;NANDO BRASNORTE;5534706;5297664000188
2898712;Humberto Luiz Borges ME;100;NANDO BRASNORTE;5534716;5523280000136
2876553;Ogenis Jose da Silva;100;NANDO BRASNORTE;5534716;5769213000104
2854085;Santos Fenali Conti ME;100;NANDO BRASNORTE;5534705;5962752000157
2866410;Supermercado Coelho Ltda ME;100;NANDO BRASNORTE;5534705;7570205000151
3832657;F C de Oliveira Com de Alimentos;100;NANDO BRASNORTE;5534706;10158208000197
2931396;Poletto Supermercado Ltda;100;NANDO BRASNORTE;5534707;10282905000155
3062474;C A Veronese & Cia Ltda ME;100;NANDO BRASNORTE;5534707;10475736000170
4716099;Pasqualotto E Pasqualotto Ltda;100;NANDO BRASNORTE;5534713;10478007000509
3832671;Supermercado Carvalho Ltda ME;100;NANDO BRASNORTE;5534705;11080692000141
5146379;Joel Leao Laurindo;100;NANDO BRASNORTE;5534706;11961169000124
4402280;Ademar Luciano Barros;100;NANDO BRASNORTE;5534716;12215088000148
5318592;Ademir Vanor Mello 28436911920;100;NANDO BRASNORTE;5534705;13279083000141
4347610;Alexandre M Dias ME;100;NANDO BRASNORTE;5534705;14218371000159
5154904;Elias Ferreira De Melo ME;100;NANDO BRASNORTE;5534706;15129308000109
5339891;Luana Da Fonseca Bezerra Adams;100;NANDO BRASNORTE;5534706;16815209000143
4145594;Loja de Conveniencia Uniao Eireli;100;NANDO BRASNORTE;5534708;16823904000157
5576491;Alessandra Barbosa De Souza;100;NANDO BRASNORTE;5534716;17743765000114
5686830;Edilia Da Silva Rodrigues;100;NANDO BRASNORTE;5534716;18971829000105
5154874;Gc Com De Paes Ltda EPP;100;NANDO BRASNORTE;5534716;19815721000188
4976876;Edilene F L P Maschio;100;NANDO BRASNORTE;5534706;20721548000138
5154907;Mercado Lm Ltda ME;100;NANDO BRASNORTE;5534706;23089499000150
5223304;Jhorbson P Cavalcante 89217845191;100;NANDO BRASNORTE;5534716;26035290000100
5431741;Irmaos Morandini LTDA ME;100;NANDO BRASNORTE;5534705;26878452000164
5466124;M De Andrade Supermercado;100;NANDO BRASNORTE;5534705;26898187000186
5451360;G O Pasqualotto De Franca;100;NANDO BRASNORTE;5534708;27109699000189
5471800;Adeildo De Souza ME;100;NANDO BRASNORTE;5534716;28521903000137
5686828;Jhoseyrslan Pereira Cavalcante;100;NANDO BRASNORTE;5534708;29427526000134
5686829;Lucas Uander Lipsch;100;NANDO BRASNORTE;5534716;30034352000129
5500425;Aripuana Com De Combustiveis Ltda;111;NATAN ARIPUANA;5534708;1208169000102
5741997;Aripuana Com Combustiveis Ltda;111;NATAN ARIPUANA;5534716;1208169000285
2854304;Supermercado Ferreira Ltda;111;NATAN ARIPUANA;5534706;2454814000121
3069583;A A de Oliveira Lanchonete;111;NATAN ARIPUANA;5534716;2542552000157
2904626;C De A Schultz & Cia Ltda;111;NATAN ARIPUANA;5534716;3648905000160
2856941;F C Locks Eireli;111;NATAN ARIPUANA;5534707;4742070000176
3869289;F C Locks ME;111;NATAN ARIPUANA;5534707;4742070000338
3961889;Gusse & Gusse Ltda;111;NATAN ARIPUANA;5534706;4789453000108
3057117;Faos Combustiveis Ltda;111;NATAN ARIPUANA;5534708;4790451000201
4466052;Posto Irmão Krupinski Ltda;111;NATAN ARIPUANA;5534708;5218335000102
4635566;Posto Irmaos krupinski Ltda;111;NATAN ARIPUANA;5534708;5218335000285
2861073;A Aparecido de Lima & Cia Ltda;111;NATAN ARIPUANA;5534705;6149932000187
5869774;M A De J Nascimento;111;NATAN ARIPUANA;5534706;7382015000291
4126275;Auto Posto Espigao II Ltda;111;NATAN ARIPUANA;5534708;7421661000130
5741999;S Renato De Andrade Drogaria;111;NATAN ARIPUANA;5534711;8434274000109
4175576;Isaias Grisant ME;111;NATAN ARIPUANA;5534706;8614078000108
5834534;E Jorge Junior & Cia Ltda;111;NATAN ARIPUANA;5534711;8787659000222
4643302;R de Oliveira  ME;111;NATAN ARIPUANA;5534716;9025663000135
5508104;Restaurante Payol Ltda ME;111;NATAN ARIPUANA;5534716;9344310000106
3217093;W B Rossetto E Gugel Ltda;111;NATAN ARIPUANA;5534707;9613836000136
4009471;D P Diniz;111;NATAN ARIPUANA;5534706;9635188000119
5508098;Rc Panificadora Confeitaria Ltda ME;111;NATAN ARIPUANA;5534716;9635196000165
4468617;T S Da Silva EPP;111;NATAN ARIPUANA;5534706;11298236000253
4449118;Gildete Souza Amorim 82129150268 Me;111;NATAN ARIPUANA;5534706;11689815000146
4225692;G V Celestino;111;NATAN ARIPUANA;5534706;11987053000164
4051528;Cicero Balbino Silva;111;NATAN ARIPUANA;5534705;12183599000125
3858910;A L Silva Barros & Cia Ltda ME;111;NATAN ARIPUANA;5534707;12245391000193
5192664;Hits Amazonia Hotel Ltda Me;111;NATAN ARIPUANA;5534705;13441881000209
5511205;Sergio Dias De Castro;111;NATAN ARIPUANA;5534716;14988878000191
4558688;Colniza Com A Distribuicao Ltda EPP;111;NATAN ARIPUANA;5534713;17496284000151
4847524;Ataides Paulo da Silva ME;111;NATAN ARIPUANA;5534705;18752813000101
4812767;Shirlei Apar O Santo;111;NATAN ARIPUANA;5534706;18882400000133
6037267;S Sant Ana Soares & Cia Ltda;111;NATAN ARIPUANA;5534706;19064846000113
4702492;D Rossetto e Rossetto Ltda EPP;111;NATAN ARIPUANA;5534707;20116879000149
5834511;Rosania Da Cruz;111;NATAN ARIPUANA;5534716;20137548000195
4767346;R Gomes de Souza e Cia Ltda ME;111;NATAN ARIPUANA;5534706;20667618000117
6054044;Paulo Martins;111;NATAN ARIPUANA;5534705;20746436000131
5834512;Cleuza Dias Da Silva;111;NATAN ARIPUANA;5534716;20778646000101
5509903;Gino Cesar Souza Vieira;111;NATAN ARIPUANA;5534716;21783879000165
5109124;S A De Matos Silveira EPP;111;NATAN ARIPUANA;5534706;23861086000142
5869129;Atacadao Do Povo EIRELI;111;NATAN ARIPUANA;5534706;24253198000183
5744821;Fernanda Ferreira;111;NATAN ARIPUANA;5534705;24307178000148
5509904;Alves Dos Santos & Santos Ltda Me;111;NATAN ARIPUANA;5534716;26273721000169
5741996;Anderson Barbosa;111;NATAN ARIPUANA;5534705;26424346000100
5834553;Adriana Teofilo Da Silva;111;NATAN ARIPUANA;5534716;27201945000128
5509840;Crislaine Aparecida Da Rocha Maciel;111;NATAN ARIPUANA;5534716;27202956000122
5741993;Jovencio Pedro Mateus Bonassina;111;NATAN ARIPUANA;5534716;29594113000144
5834531;Francisco Firmino Da Rocha;111;NATAN ARIPUANA;5534708;29754550000188
5741995;Maria Heloisa Padilha De Lima;111;NATAN ARIPUANA;5534716;29874981000188
5869154;V K Plaster;111;NATAN ARIPUANA;5534705;30024090000111
5741998;Nubia Ferreira Marques;111;NATAN ARIPUANA;5534716;30437158000194
5869130;Silmara De Almeida;111;NATAN ARIPUANA;5534706;30615517000156
6006053;Supermercado Ferreira Lopes EIRELI;111;NATAN ARIPUANA;5534707;32288695000145
5983251;Nelson Do Nascimento Filho;111;NATAN ARIPUANA;5534705;32312908000127
6012949;J M De Andrade;111;NATAN ARIPUANA;5534705;33119847000149
4466079;Marilene Rissato Coelho ME;111;NATAN ARIPUANA;5534708;33708108000192
918642;Del Moro & Del Moro Ltda;200;NERIVALDO SINOP;5534707;877761000126
918653;Del Moro & Del Moro Ltda;200;NERIVALDO SINOP;5534707;877761000207
4559133;Del Moro e Del Moro Ltda;200;NERIVALDO SINOP;5534707;877761000398
918664;Del Moro & Del Moro Ltda;200;NERIVALDO SINOP;5534707;877761000479
918676;Del Moro & Del Moro Ltda;200;NERIVALDO SINOP;5534707;877761000550
3173420;Del Moro & Del Moro Ltda;200;NERIVALDO SINOP;5534707;877761000630
3961164;Del Moro & Del Moro Ltda;200;NERIVALDO SINOP;5534707;877761000800
3961165;Del Moro & Del Moro Ltda;200;NERIVALDO SINOP;5534707;877761000983
4396550;Del Moro & Del Moro Ltda;200;NERIVALDO SINOP;5534707;877761001017
4436567;Del Moro & Del Moro Ltda;200;NERIVALDO SINOP;5534707;877761001106
4758774;Del Moro & Del Moro Ltda;200;NERIVALDO SINOP;5534707;877761001289
5986235;Del Moro Del Moro Ltda;200;NERIVALDO SINOP;5534713;877761001360
5986221;Del Moro Del Moro Ltda;200;NERIVALDO SINOP;5534713;877761001440
5629569;Del Moro & Del Moro Ltda;200;NERIVALDO SINOP;5534707;877761001521
942638;Martins & Martins Ltda;200;NERIVALDO SINOP;5534707;3790896000148
942639;Martins & Martins Ltda;200;NERIVALDO SINOP;5534707;3790896000229
942640;Martins E Martins Ltda;200;NERIVALDO SINOP;5534707;3790896000300
2955283;Martins E Martins Ltda;200;NERIVALDO SINOP;5534707;3790896000490
2589895;Martins & Martins Ltda;200;NERIVALDO SINOP;5534707;3790896000652
3835424;Martins & Martins Ltda;200;NERIVALDO SINOP;5534707;3790896000903
942641;Coml Carapa de Secos Molhados Ltda;200;NERIVALDO SINOP;5534707;3790904000156
1038518;Coml Carapa de Secos Molhados Ltda;200;NERIVALDO SINOP;5534707;3790904000318
4111654;Coml Carapa de Secos Molhados Ltda;200;NERIVALDO SINOP;5534713;3790904000407
5368995;Distribuidora A D Irmaos Ltda;200;NERIVALDO SINOP;5534713;18085714000105
5407612;Lider D Alimentos EIRELI;200;NERIVALDO SINOP;5534713;18205558000179
5706703;Tapajos Com A G Alimenticios Ltda;200;NERIVALDO SINOP;5534714;25237945000152
2980816;V A de Queiroz;901;NILTO JUARA;5534705;1880748000199
4646840;Santos E Thibes dos Santos Ltda;901;NILTO JUARA;5534716;2266702000147
2899157;Vilma Aparecida Bobbi & Cia Ltda;901;NILTO JUARA;5534706;3503789000191
5284607;Supermercado Barcelos EIRELI ME;901;NILTO JUARA;5534706;4233883000130
2846445;E Dillmann & Cia Ltda EPP;901;NILTO JUARA;5534707;4671902000100
5822803;G Da Silva Godinho;901;NILTO JUARA;5534708;5543357000130
6027669;Gislaine Cristina Faustina Da Silva;901;NILTO JUARA;5534708;5740934000183
5822799;S N Taborda;901;NILTO JUARA;5534716;5832783000193
4004218;Rosely de Fatima Vieira Nascimento;901;NILTO JUARA;5534716;6963674000178
5822824;Pedro Silva Vieira Sorveteriame;901;NILTO JUARA;5534716;7048988000108
2873069;M E Agostinho de Barros ME;901;NILTO JUARA;5534705;7361145000167
3828555;Sandra Lara da Silva Comercio ME;901;NILTO JUARA;5534705;7598941000118
3344130;A C Mario Nogueira ME;901;NILTO JUARA;5534707;8251039000193
2881546;Bertamafe Supermercado Ltda ME;901;NILTO JUARA;5534706;9677050000182
5822817;Romero Fernandes & Fernandes Ltda;901;NILTO JUARA;5534716;10934929000141
3241714;Sao Jose Supermecado Ltda;901;NILTO JUARA;5534707;11087959000122
3929858;K F Alves ME;901;NILTO JUARA;5534716;11211940000146
3828028;Mercado Luzatto Ltda;901;NILTO JUARA;5534706;11328709000137
3852350;S Ferreira Cassemiro ME;901;NILTO JUARA;5534706;11944798000146
3827884;A Moreto Barreto ME;901;NILTO JUARA;5534706;12066052000140
5822810;Streg & Vieira Streg Ltda;901;NILTO JUARA;5534716;12552698000137
4448395;Robson Alves Rosolem ME;901;NILTO JUARA;5534706;12817903000149
4178778;Onilde de Oliveira Kohler;901;NILTO JUARA;5534706;13421093000170
4166936;Edivaldo S Oliveira & Cia Ltda ME;901;NILTO JUARA;5534706;14122917000173
5050745;Gilson Pedrozo & Pedrozo Ltda ME;901;NILTO JUARA;5534706;14238674000133
5155556;Arlete Barbon ME;901;NILTO JUARA;5534716;15629301000156
4365620;L G Fragoso da Silva ME;901;NILTO JUARA;5534708;16922876000125
5257153;Silmara Batista Silva;901;NILTO JUARA;5534705;17751510000101
4466048;Sinara Cristina Ferreira;901;NILTO JUARA;5534706;18130661000105
5050744;L Mezzalira ME;901;NILTO JUARA;5534706;18270982000105
4341444;Silvestre Cavalcante Zau;901;NILTO JUARA;5534716;18504259000135
5050746;Valdete Luiz Pires Miranda;901;NILTO JUARA;5534706;18573012000170
5822795;Roseli Da Silva Souza;901;NILTO JUARA;5534716;19555121000128
5822801;Dayane Vilas Boas Soares Vieira;901;NILTO JUARA;5534705;19718001000102
4885572;Distribuidora Gas Com A G Ltda ME;901;NILTO JUARA;5534706;19806393000153
6005059;Manuel Henrique Dos Santos;901;NILTO JUARA;5534716;20060027000187
4810899;Berti Maia Supermercado Ltda ME;901;NILTO JUARA;5534706;21004047000101
5257280;Celia David Guerra;901;NILTO JUARA;5534705;21998675000141
5707592;R Do Carmo Valadares;901;NILTO JUARA;5534716;22568910000108
5707602;Rubens De Souza Lima;901;NILTO JUARA;5534716;23075271000101
5822806;Ananias Rodrigues De Oliveira;901;NILTO JUARA;5534716;23291608000118
5316742;Pereira Da Costa & Krzesin Ltda EPP;901;NILTO JUARA;5534706;24140594000102
5822783;Elenilda Betin;901;NILTO JUARA;5534716;24567294000104
5822808;S R Dos Santos Mercearia;901;NILTO JUARA;5534705;24728442000117
5266388;M Goncalves Restaurante ME;901;NILTO JUARA;5534716;24987571000120
5822813;Cristiane Fernandes Sokano;901;NILTO JUARA;5534716;25162117000100
5294680;Feitosa Costa & Cia Ltda ME;901;NILTO JUARA;5534716;26514427000100
5822815;Claudia Goncalves Da Silva Comercio;901;NILTO JUARA;5534708;26523508000168
5707606;Leila Angela Wermeyer;901;NILTO JUARA;5534716;27090027000179
5707599;Andre Ferreira Dos Santos;901;NILTO JUARA;5534716;27100975000148
6023530;Gabriel Cazarotto Rodrigues;901;NILTO JUARA;5534716;27375979000139
5822826;A R Rodrigues Panificadora;901;NILTO JUARA;5534716;27419000000187
5707598;E Sodre Ferreira;901;NILTO JUARA;5534716;27692741000137
5525785;A B Dias Panificadora ME;901;NILTO JUARA;5534716;27972060000122
5822828;Thaiza Dos Santos Pedrozo;901;NILTO JUARA;5534708;27983489000115
5525782;Marcio Junior Da Silva Maranguelo;901;NILTO JUARA;5534716;28002538000154
5822797;Naget A N Ferro EIRELI;901;NILTO JUARA;5534716;28447014000177
5822820;Atieli Borcath Dos Reis;901;NILTO JUARA;5534708;29455517000157
5707600;Sirlene De Morais Azinari;901;NILTO JUARA;5534716;29526026000150
5822818;Marcio Rogerio Da Silva;901;NILTO JUARA;5534708;29736637000122
5822822;R M Rebussi Conveniencia;901;NILTO JUARA;5534708;31442506000184
5894464;Fabio Vieira De Jesus & Cia Ltda;901;NILTO JUARA;5534708;32510783000140
6002219;I P De Oliveira;901;NILTO JUARA;5534716;32592341000190
6005058;Elias Nestor De Assuncao;901;NILTO JUARA;5534716;32599385000141
6043473;Suely Terezinha Ferro Burkot;901;NILTO JUARA;5534708;32766292000164
